Molecule ChEMBL ID,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Ipc,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumSaturatedCarbocycles,NumSaturatedHeterocycles,RingCount,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aryl_methyl,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,Actividad
CHEMBL1328311,0.3998163631054016,0.48163193110770186,0.8072787916881745,0.19051023998720537,-0.7865618427961875,-0.34119016996719076,-1.2164342713538714,-0.5581928994175556,-0.39387726028858044,0.11633187230157094,0.36301129967893403,-0.5582512787916144,0.779808140854505,0.17902021645488023,1.1777512793390885,0.04802197775690407,0.563648202564866,0.30003285145483033,-0.03138120492071602,-0.04372694694466262,0.4657536118841671,-0.9421319105694779,-0.7191592463121192,-0.2822912650142562,-0.6548306588855042,1.2951443553508057,-1.3595841980176488,-0.5241633378920345,1.3858301288267447,0.4270424399564947,-0.2867267323836683,1.4862736173617126,-0.18171676208730614,1.2792618562989544,-0.049687639167816926,-0.7970798045530595,-0.5419526295223361,0.6945097653150819,-0.11239928525977902,0.5588440031129132,-0.08408371556953587,0.08661363854781473,0.36252419036415445,0.42104787355111456,-0.8847603159128589,1.1402009220273932,0.35732141290838787,-0.5169787133199129,-0.7622245608568345,2.000893632052642,-0.4709667962753169,-0.5295291465394331,-0.7511185688542203,-0.17086926388402837,0.9395281045239096,0.5915728867062756,-0.31783370510716713,-0.5262555530826715,-0.08185051856379728,-0.31488432644726255,4.377216527067332,-0.37703792193577523,0.13708664087933187,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,-0.4973004912619859,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.1638666547168932,-0.23297700836086113,2.766673971835157,-0.4282227337473876,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,0.9975602281428747,-0.061898446059017294,5.15902113472173,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,-0.4462659180778329,-0.11938607694636473,-0.25075949542063314,1.5304278513790779,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,2.527516178641378,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1546396,0.1617457241874265,-0.004246939128740665,0.843524991894381,0.3249064133865975,0.43997506215865484,-0.3494132941424695,-0.40302354046862965,-0.05173016871173341,0.8419001439388533,0.11633187617019378,-0.06604889264682856,0.3029307700641103,0.737500915119234,1.2035985056499239,0.07390378049009,0.04727641528988105,0.5287882986624112,0.44470702525291494,-0.29401686661090043,-0.04372694694466262,-0.7050432862760204,-0.0009585481138321373,-0.7191592463121192,-0.2822912650142562,-0.6548306588855042,1.2951443553508057,-1.3595841980176488,-0.5026413178296087,0.5228195767526416,-0.6148275581926889,-0.5079558802737167,-0.027440585134221068,-0.18171676208730614,-0.6891912223477783,-0.049687639167816926,-0.7970798045530595,-0.5419526295223361,1.628787855631508,-0.11239928525977902,-0.8077389895618244,2.234828425958684,-0.4031639474121471,-0.6657126869392281,0.18195150390126147,-0.6754660029749292,0.6599750296880637,-0.5559110452971285,2.1480948013353016,-0.7622245608568345,0.09929253439836182,0.008521102287706635,2.422314180978258,-0.7511185688542203,-1.7987873416154971,2.7461803128561244,0.5915728867062756,3.013063524415944,-0.5262555530826715,1.1796104145959054,-0.31488432644726255,4.377216527067332,-0.37703792193577523,0.13708664087933187,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,-0.4973004912619859,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,0.70697224909513,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,0.5763585786594174,-0.23297700836086113,-0.7549547599258688,3.7659588080027264,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,-0.4462659180778329,-0.11938607694636473,-0.25075949542063314,1.5304278513790779,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,2.527516178641378,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1496516,0.2539051049918078,0.24717761343815245,0.8247689083778026,0.7182639424937953,-0.7585369353908025,-0.7008038364004878,-0.36707990036094346,0.010764231843417916,0.018048541120564105,-0.9770949746944696,1.1743955963373147,-0.9590150859054644,0.575333034613422,-1.3793100829552394,0.2351124657450275,-1.3981022672270849,2.5563804022372887,0.2358652915458134,0.691017409228925,-0.04372694694466262,0.4744720294438491,-0.05639046437534743,-0.7191592463121192,-0.2822912650142562,-0.6548306588855042,-0.585803732230162,-0.8846192062349486,-0.9882774930209464,1.0269830853416522,-0.8948981738530799,0.14880072873023645,0.4965945923515211,-0.9356547733976901,-0.6891912223477783,-0.8487587282244602,-0.7970798045530595,-0.5419526295223361,1.2288952213995339,-0.11239928525977902,0.2915281200518371,-1.1791138598264075,-0.8695120480797569,0.9054565535206183,-0.05790699730026609,-0.4923736938632143,-0.6919099014439356,0.13480158421666957,0.9014594910816861,-0.7622245608568345,0.09929253439836182,-1.1901986441198522,-0.5295291465394331,-0.7511185688542203,-0.9848283027497627,1.8428542086900168,0.5915728867062756,-0.31783370510716713,-0.5262555530826715,-0.08185051856379728,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,1.8474056842309956,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,0.8154725939837604,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.1638666547168932,-0.23297700836086113,-0.7549547599258688,1.6688680371276694,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,1.5354573113525438,-0.11938607694636473,-0.25075949542063314,1.5304278513790779,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1971611,-1.2464781968972072,-0.4586989034985507,0.6622322835589833,0.12042061767141211,-0.7138163384673151,-0.6870438086138543,-0.3225840975331665,1.6529263166063695,0.7670045436826456,-0.9567252265170296,0.8156187735318765,-1.7770804972990883,1.4705664376646193,-1.5229706323728376,1.705227495787262,-1.1852087075366071,-1.5044403557249515,-0.23717850846192295,0.06874927125505363,-0.04372694694466262,-0.7050432862760204,-0.03597758498987459,-0.7191592463121192,-1.0967770329667799,0.3819066628206568,-0.585803732230162,-0.6471367103435983,0.27572825456553973,-0.17149939676924367,-0.6298662822956591,-0.11727878239116687,-1.0250327344865842,0.5722212492230778,-0.6891912223477783,-0.8487587282244602,0.9586183194834969,-0.5419526295223361,-0.14850769850321688,-0.11239928525977902,-1.112177189181835,-0.09546824976638403,-0.3483329041126546,-0.36482467082685505,0.21541619752642577,-0.2741659387898662,-1.0864629183043366,0.10591437542041665,-0.006592991619607984,-0.2725647345597676,0.09929253439836182,-0.845566717027679,-0.5295291465394331,-0.7511185688542203,-0.17086926388402837,0.03620200035780206,-0.12103445268243333,-0.31783370510716713,-0.5262555530826715,-0.7125809851436486,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,0.13708664087933187,2.684164086285573,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,0.15908605136088724,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,0.5029627588963257,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.1638666547168932,-0.23297700836086113,-0.7549547599258688,-0.4282227337473876,-0.5814323960221057,-0.07588252361140423,3.223873415304467,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,2.2306508585337843,3.3932997249301753,-0.04372694694466261,-0.061898446059017294,1.5354573113525438,-0.11938607694636473,-0.25075949542063314,-0.4019677971092036,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1540453,-1.9534912337627721,1.4425024469393164,1.0858879256332272,0.697053051251844,-0.037896459252322795,-0.4288870482551482,-1.6761546257971314,-0.7366767951377347,-0.8646496047561745,0.11632732896235383,0.9307767737197165,-0.4856532842686126,-1.3642155975006638,-0.4744824944290287,-1.0310804040396413,-0.03348920056751697,2.1359548281598495,0.577033300646657,-0.5040004182693759,-0.04372694694466262,-0.11201948550633915,-0.9421319105694779,-0.7191592463121192,0.5321945029382674,-0.6548306588855042,1.2951443553508057,-0.6471367103435983,0.40887611764964654,-0.8020079956096191,0.8625489285365185,-0.25169170333103374,0.4242685892797146,0.5895176294156157,-0.03304019613220075,-0.049687639167816926,-0.7970798045530595,-0.5419526295223361,0.7049149482139576,-0.11239928525977902,-1.108299226828125,1.7201240684274073,-1.184129029413927,-0.10005884666162924,0.18157043812542417,0.429196646728983,-0.19609544414282992,0.7022106421904698,-0.5169787133199129,0.12642427904412734,0.09929253439836182,-0.1876330380335302,-0.5295291465394331,0.4983612091762922,-0.17086926388402837,0.9395281045239096,0.5915728867062756,-0.31783370510716713,1.5316392962853873,0.5488799480160541,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,0.9922461625551637,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,1.4718591366066336,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.1638666547168932,-0.23297700836086113,-0.7549547599258688,-0.4282227337473876,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,1.5354573113525438,-0.11938607694636473,3.987884878786198,-0.4019677971092036,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,2.527516178641378,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1269110,1.0583722066998154,-0.7727299663653019,0.4449203753895287,-1.0855323678614823,-0.030563392427602025,0.30294359293075557,-1.3582252133125507,-0.6772432817449365,-1.9520313786623018,0.34908794234151874,-1.79920514866593,1.210425978804671,-0.6643224430048911,1.0626602315333942,-0.20287550956481545,-0.8071923160442726,0.5269090165607458,0.10308235580962966,-0.4390993266483802,-0.04372694694466262,3.9918827333149713,-0.9421319105694779,-0.7191592463121192,-1.0967770329667799,-0.6548306588855042,-0.585803732230162,0.4986390453278919,2.267234236892767,-1.820971136357482,-0.8948981738530799,2.237579520308678,1.0010429896349406,-0.9356547733976901,1.9354128825145318,0.7866211355182775,-0.7970798045530595,2.9207083689046707,-1.0179893699986615,-0.11239928525977902,-0.1455958306235434,-0.5858194791566532,-0.2302083947410226,1.1953660972851443,-1.0158167390030273,-0.8847603159128589,0.9859977683847263,0.2097128373343636,-0.5291315335546588,-0.09920417582920671,0.09929253439836182,-0.5775196626226555,2.422314180978258,-0.7511185688542203,1.4570488138474404,-0.8671241038083055,0.5915728867062756,-0.31783370510716713,-0.5262555530826715,1.1796104145959054,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,-0.7180728807965,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,-1.153687033884859,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,3.975679236087907,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,0.5763585786594174,-0.23297700836086113,-0.7549547599258688,-0.4282227337473876,0.9849972981454181,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,4.9575720428918615,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,-0.4462659180778329,-0.11938607694636473,-0.25075949542063314,-0.4019677971092036,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1557913,-4.606525075296739,5.435554303958054,1.3837666067391468,1.5457125220869496,-0.40332762268424693,-0.7418399670765212,-2.094389706614368,-0.5458344324315241,-0.3742617459357641,-0.9679608073989675,0.1765748469558819,-0.8279838191650986,-0.08079324341168202,0.1786552904475345,0.4793506071589892,-0.9906756576078021,1.8764063012778909,-0.7564754837238495,0.33672806925428944,-0.04372694694466262,-0.7050432862760204,-0.9421319105694779,-0.7191592463121192,-0.28091424674077015,-0.6548306588855042,-0.585803732230162,0.0653107773304523,-0.7688790507433177,-0.02098226035652493,-0.2879007073747686,-0.24530392228675757,-0.518513803456203,0.5722212492230778,-0.03304019613220075,-0.8487587282244602,-0.7970798045530595,-0.5419526295223361,-0.1589128814020927,-0.11239928525977902,-1.467191620619203,0.21568688665041202,-0.44203985517686784,-0.9456931124085934,0.42104787355111456,0.27973927012262295,-0.21741588499503178,0.7604885754520582,-0.5169787133199129,-0.7622245608568345,0.7761303850692612,-0.8838591533712539,-0.5295291465394331,0.4983612091762922,0.643089774981706,-0.8671241038083055,-0.12103445268243333,-0.31783370510716713,-0.5262555530826715,-0.08185051856379728,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,-0.7180728807965,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,2.9834067571181153,-0.4973004912619859,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,3.759703537660923,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.9040918880932038,-0.23297700836086113,0.4189214839944731,-0.4282227337473876,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,1.4532951928517004,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,1.5354573113525438,-0.11938607694636473,-0.25075949542063314,-0.4019677971092036,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1603005,-0.4342575868182865,-0.5681994349408324,0.6478622257881785,-0.14327800272470237,-0.892698726161264,-0.5717007868486089,0.6228355950619492,2.174116965526352,1.1414825449636858,0.11863291020449444,0.7613020262197056,-0.8741049546714855,1.0458058693657852,-0.13699307798257893,0.6313241294145531,0.853860417173754,-1.4960058831373955,-0.04920293182038988,0.28684935096489966,-0.04372694694466262,-0.11621023045836613,-0.9421319105694779,0.17988601574672972,-1.0967770329667799,-0.6548306588855042,1.3656748649765182,-0.9157785108091266,-0.7609058608797551,-0.29440122484366277,-0.3541829123813197,-0.7621209255695246,-1.0250327344865842,0.4812425689305329,-0.6891912223477783,0.7793464730633893,0.245157065919425,-0.5419526295223361,-1.0179893699986615,-0.11239928525977902,-0.4593161610230345,-0.0495818476572087,-0.7071687120774748,0.5327498351816269,-1.0158167390030273,-0.6754660029749292,-1.0864629183043366,-0.5232704275421355,-0.5169787133199129,-0.4010567717657917,0.09929253439836182,-0.40246852505202785,-0.5295291465394331,-0.7511185688542203,-0.9848283027497627,0.03620200035780206,-0.8336417920711423,-0.31783370510716713,-0.5262555530826715,-1.3433114517235,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,-0.7180728807965,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,-0.4973004912619859,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.9040918880932038,-0.23297700836086113,-0.7549547599258688,-0.4282227337473876,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,0.9975602281428747,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,2.2306508585337843,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,-0.4462659180778329,-0.11938607694636473,-0.25075949542063314,-0.4019677971092036,1.9993695702368244,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,2.527516178641378,-0.20167872572895088,-0.15950019784171424,1
CHEMBL3208740,-0.43564036097546904,0.41456178642374897,0.812282174302633,1.2190669765154756,-0.7227604578520124,-0.619904740764094,-0.6714969570943498,3.0118611002848543,1.515960546244726,0.3490121579215393,0.8237295851557382,-1.5543976644922874,1.343199436819007,-2.4815001620489996,0.3396047522933746,-0.8804626269218971,-0.38399007937583063,-0.3653827285549321,0.3655503976476667,-0.04372694694466262,-0.7050432862760204,-0.9421319105694779,-0.7191592463121192,-0.21008985037720274,1.4180900485821102,-0.585803732230162,-0.4304725763448785,-0.2402120135290023,-0.024049302954333125,-0.8948981738530799,-0.7477286314373754,-1.0250327344865842,-0.9356547733976901,-0.6891912223477783,-0.031068796353091344,0.6298427025750845,1.1893778696911672,-1.0179893699986615,-0.11239928525977902,-1.1536719783657021,0.241905259588768,-1.184129029413927,-0.36482467082685505,0.4679277490471821,-0.26965066697703693,-0.05023257495980517,-0.6299810804230795,0.040601087772195066,0.8979253745552577,0.09929253439836182,0.5329609913410137,-0.5295291465394331,-0.7511185688542203,-0.9848283027497627,0.03620200035780206,-0.8336417920711423,-0.31783370510716713,-0.5262555530826715,-1.3433114517235,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,0.9922461625551637,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,0.8154725939837604,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,1.596541537575474,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.9040918880932038,-0.23297700836086113,-0.7549547599258688,-0.4282227337473876,0.20178245106165624,-0.07588252361140423,3.223873415304467,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,-0.4462659180778329,-0.11938607694636473,-0.25075949542063314,-0.4019677971092036,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1495592,-1.7882877591694002,0.7049668885990032,1.0308683247730577,0.12333716390328622,-0.7025640592414054,-0.36593903269338846,-1.7842169525941045,-0.7367072780638039,-0.6463479127651529,-0.9650571101647257,-0.07467962628348625,-0.5896034110902305,0.39249753698357137,0.5747689360047342,1.3663679303443637,-1.0641355874535703,1.6303508186384883,0.3250884023518496,0.33228525769471534,-0.04372694694466262,1.0407326505532093,-0.9421319105694779,-0.7191592463121192,0.48281272630659566,0.38135272687594896,-0.585803732230162,-0.6471367103435983,-0.5321365277555972,1.775064712297938,-0.20031817508695754,-0.029455970267853886,1.9873194278134492,-0.9356547733976901,1.2792618562989544,-0.8487587282244602,-0.08361855098898754,-0.5419526295223361,2.072277714781822,-0.11239928525977902,-0.7494068330370469,0.9942378087865874,-1.184129029413927,0.04895359832174672,1.5976234073736297,-0.8847603159128589,0.6603714775750702,0.8215066296349177,-0.5169787133199129,-0.27436831048346016,1.4097337485229708,-0.5285053441028797,-0.5295291465394331,-0.7511185688542203,0.643089774981706,0.9395281045239096,1.3041802260949846,-0.31783370510716713,-0.5262555530826715,0.5488799480160541,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,1.8474056842309956,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,0.8154725939837604,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,0.5029627588963257,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,1.316583812035728,-0.23297700836086113,1.592797727914815,-0.4282227337473876,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,3.306158163786715,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,1.5354573113525438,-0.11938607694636473,-0.25075949542063314,1.5304278513790779,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
CHEMBL1334452,-0.25941347653251295,0.003235117152603779,0.7481495024486677,0.7433607501995486,-0.7482167976392283,-0.5361988187425382,-0.5747518038310776,-0.014155451480226934,-0.1403844594214145,-0.976821019182791,0.6713073572470188,-0.783255470816536,0.8066446727334938,-0.38506838130711435,0.014986985056347572,-1.2139489610977492,0.524087818614705,0.7453745150963065,0.18111346011362614,-0.04372694694466262,0.4679397436243561,-0.0009585481138321373,-0.7191592463121192,0.5321945029382674,-0.6548306588855042,-0.585803732230162,-1.3595841980176488,-0.7223340623033982,1.136418976819073,-0.25248431395987564,-0.4428975678384397,0.9931409312521484,-0.9356547733976901,-0.6891912223477783,-0.8487587282244602,-0.7970798045530595,-0.5419526295223361,1.6887825902486056,-0.11239928525977902,0.9987772396473281,-1.1791138598264075,-1.184129029413927,1.5292814573576263,-1.0158167390030273,-0.28307938092528456,0.1587732812239174,-0.09838342216287602,0.3989203756009798,-0.7437270032382274,0.09929253439836182,-0.6097659248067184,-0.5295291465394331,-0.7511185688542203,-0.9848283027497627,1.8428542086900168,0.5915728867062756,-0.31783370510716713,-0.5262555530826715,-0.08185051856379728,1.885107500997612,-0.21010639329923192,-0.37703792193577523,0.9922461625551637,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,0.15908605136088724,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.1638666547168932,-0.23297700836086113,-0.7549547599258688,3.7659588080027264,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,-0.3784139849298384,-0.23545345030127746,-0.04372694694466261,-0.061898446059017294,-0.4462659180778329,-0.11938607694636473,-0.25075949542063314,-0.4019677971092036,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
CHEMBL3198500,-0.36342805302781456,-0.8113895185343619,0.645044453810793,0.11793483402192483,-0.04830760350964241,-0.5060939611368421,-0.2207204755545677,0.10685298402826342,0.1706136527535804,-0.9567219818856187,0.7717799380084946,-0.1971407420317617,1.7224818881639856,-1.0658418574027462,0.6451531463138584,-0.643119984658512,-1.5044516938362773,0.537788526802362,-0.37583430188737876,-0.04372694694466262,-0.1234962542480413,0.9051957774657711,-0.7191592463121192,-1.0967770329667799,0.3819066628206568,0.26059866372470725,-0.6471367103435983,-0.22064795714342497,-0.17149939676924367,-0.6351907067578297,0.30763766051564995,-0.027440585134221068,0.5722212492230778,-0.6891912223477783,-0.8487587282244602,0.245157065919425,-0.5419526295223361,-0.11495199997106408,-0.11239928525977902,0.30150436376601153,-1.1791138598264075,0.07977662388429352,0.5682249132003289,-0.5368618681516467,-0.27383424266324624,-0.6919099014439356,0.37678708410158906,-0.10796243264599324,-0.7622245608568345,0.09929253439836182,-1.1901986441198522,-0.5295291465394331,0.4983612091762922,-0.17086926388402837,0.03620200035780206,-0.12103445268243333,-0.31783370510716713,-0.5262555530826715,-0.08185051856379728,-0.31488432644726255,-0.21010639329923192,-0.37703792193577523,-0.7180728807965,-0.3211820274187865,-0.2550306852253353,-0.061898446059017294,-0.2939625106594369,0.8154725939837604,-0.15309310892394862,-0.16097423080369117,-0.10762440050012627,-0.09259550884879691,-0.0437269469446626,-0.3013181609317398,-0.3825967465691291,-0.15696575405741428,-0.5906160197828224,-0.11636000961466175,-0.04372694694466261,-0.04372694694466261,-0.1638666547168932,-0.23297700836086113,-0.7549547599258688,1.6688680371276694,-0.5814323960221057,-0.07588252361140423,-0.29552172973624286,-0.17166696867363646,-0.1776179321658257,-0.32244371010678774,-0.061898446059017294,-0.3995677780833142,-0.21010639329923192,-0.2167643581872758,2.2306508585337843,3.3932997249301753,-0.04372694694466261,-0.061898446059017294,1.5354573113525438,-0.11938607694636473,-0.25075949542063314,-0.4019677971092036,-0.45418934031140973,-0.48430875877067264,-0.15309310892394865,-0.08770580193070292,-0.2639496777264968,-0.3579271276943128,-0.20167872572895088,-0.15950019784171424,1
