Molecule ChEMBL ID,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA9,SMR_VSA2,SMR_VSA4,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState7,VSA_EState8,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_COO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_allylic_oxid,fr_amidine,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro_arom_nonortho,fr_oxazole,fr_para_hydroxylation,fr_phos_acid,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfone,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,Actividad
CHEMBL376408,0.061584997103714574,0.5891826161585306,-0.6743399527659857,-0.9154390470449175,-0.16502465039810615,0.487156796632249,-0.3489136527423248,1.0296018105215021,-0.26625088744267744,0.10471365092479021,0.23449587511934158,-0.3499765728015461,-0.7165606672029831,-0.5219780354466006,-1.404149209549142,-0.17249563725789796,-0.8487295087148763,-0.03681050869161551,-0.32483486772221615,-0.634299826910695,-0.761973092501004,0.0015235036018006627,-0.7949587050717684,1.146455847347426,0.5717011840213801,-0.9684009258031296,-0.15763211685834955,-0.48132353402250705,1.1892310024898811,-0.11802721924712935,0.6803667622381447,-0.5854236035645892,0.8155273103295902,0.25808127968873257,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,-0.14510332161720985,-0.7270962950605664,0.9865441131887018,0.06095689259693114,0.5088943885886613,1.3122372184892845,0.6958152472797708,-0.09374682153722508,0.014379818395211373,0.2624502331430853,-0.6107619995947999,0.14352653754733632,0.08456770555526126,-0.46943768144726883,0.014123495572206305,-1.0724066882635561,-0.20303244327055175,0.6435207601385068,-0.18576878802692032,-0.3234039296352071,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,0.7377602508952598,-0.2606128836886401,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,-0.6331150166397166,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,-0.35328422162346484,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,-0.09346661829770421,-0.34841936603499035,1.764422155263839,-0.4154620526730278,1.4079033817254871,-0.3844377556388981,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3916642,0.7772167272752095,-0.6789768609281861,-1.5032565908818807,-0.8874452912470091,0.4578356451455453,1.2630317955842971,2.133228513839024,0.8250778240796932,-0.30253946567674295,0.10471373705340947,-0.7591033506663031,1.3364167310957875,-0.7012454948221485,0.3431941770637982,0.12689647824562003,0.2631939360451868,-0.92964826060998,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,0.4998059201172751,1.0773543662862486,1.6293828182358494,1.146455847347426,1.0885189002938296,0.8686742347341319,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026528,-0.5854236035645892,0.8155273103295902,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,-0.3920541050293503,1.7187995373820113,0.8832803883132586,0.113720156931225,-0.9037781524315212,1.4444427270334697,0.485031154424938,0.3406953535668988,-0.03979949613315049,-1.2275586036218018,-0.4915214805889288,1.5612780336179832,0.9266223557859626,-0.46943768144726883,0.9629656071958845,-1.0724066882635561,-0.20303244327055175,1.2010769905444247,-0.18576878802692032,1.7548178442814717,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,0.1565184327592288,3.837108840692318,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,0.35187866187975825,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,2.8305821171538583,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,-0.09346661829770421,2.8701045277132327,-0.5111589489944106,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL4111781,0.7509632021803543,-0.6800986815342549,-1.502604867888654,-0.9117869656309884,0.4707670007623688,1.1680910627988021,2.133228513839024,0.8250778240796932,-0.24490466495205096,0.10471372962083741,-0.759103340651195,1.3361701105448411,-0.7350810960506468,0.34076849757250793,0.12694203996668396,0.20672814430874925,-0.9104401130100274,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,0.4998059201172751,1.0773543662862486,1.6293828182358494,1.146455847347426,0.8301100421576049,0.9158624928801161,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026528,-0.5854236035645892,0.8155273103295902,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,-0.39538725620293047,1.9962740035223632,0.32954326761029423,0.113720156931225,-0.9037781524315212,1.6775985175155796,-0.1932351248083758,0.3406953535668988,0.14670609583453,-1.229525012093971,-0.48657067187481245,0.6674526114190096,0.7662309938372577,-0.46943768144726883,0.9629656071958845,-1.0724066882635561,-0.20303244327055175,0.9278031618005299,-0.18576878802692032,1.7548178442814717,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,-0.4247233853768021,3.837108840692318,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,0.35187866187975825,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,2.8305821171538583,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,-0.09346661829770421,2.8701045277132327,-0.5111589489944106,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3703617,0.7967610893346008,-0.6757495923324942,-1.505746577943268,-0.8874452912470091,0.4578356451455453,1.2630317955842962,2.133228513839024,0.8250778240796932,-0.30253946567674295,0.104713737052492,-0.7591033497646551,1.3375091669322934,-0.8880885053030126,0.34597103369341226,0.12694068352707955,0.2670413634493444,-0.9000183979629115,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,0.4998059201172751,1.0773543662862486,1.6293828182358494,1.146455847347426,1.0885189002938296,0.9158624928801161,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026528,-0.5854236035645892,0.8155273103295902,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,-0.39538725620293047,1.7214086737793153,0.8832803883132586,0.113720156931225,-0.9037781524315212,1.4444427270334697,0.485031154424938,0.3406953535668988,-0.03884443601704631,-1.227986681147613,-0.48443843054367175,1.5185132976327163,0.9266223557859626,-0.46943768144726883,0.9629656071958845,-1.0724066882635561,-0.20303244327055175,1.2010769905444254,-0.18576878802692032,1.7548178442814717,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,0.1565184327592288,3.837108840692318,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,0.35187866187975825,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,2.8305821171538583,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,-0.09346661829770421,2.8701045277132327,-0.5111589489944106,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3342332,0.9589689722972353,-0.8511380998057149,0.9754333799564449,-0.578360180207533,-0.46284154876795597,0.001041563910570471,0.39047695151505357,-0.8862474582648058,0.8185459725330986,-0.1374597576099821,-0.06525164458719579,-0.2918760200718117,-0.23805816329216553,-0.2548327364349239,0.6333517553410503,1.0847879207272964,-0.7346733670898955,-0.03681050869161551,-0.7816948313048628,2.4938641685194285,0.6054002215222283,0.7700131375959245,-0.7949587050717684,1.079890353608372,-0.12828051500618162,0.30293696304021334,-0.15763211685834955,-0.48132353402250705,-0.11148079998986488,0.5311407331647101,0.44830320243418614,0.136526018961551,0.7545226336005113,1.0666320161253688,-0.7033089303618605,-0.44683806564270845,-0.09787119726256098,-0.0501749861581099,1.2874367694585553,-0.7114362839004365,0.5163377111474137,-0.5451287782603642,0.6601049985630933,0.14473243083241408,-0.7232867815129487,-0.10806415558800923,0.1536057496925653,-0.30151495584263505,-0.6368693846687793,0.05378291189091278,-0.46943768144726883,0.014123495572206305,1.2016493881403694,-0.20303244327055175,0.06480567941198008,-0.18576878802692032,-0.3234039296352071,-0.12847641737370694,2.1250881876236125,0.9302073663884937,-0.27869612055384246,1.284240263025832,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,0.7377602508952598,-0.2606128836886401,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,0.9311090665133066,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,0.8225860841111963,-0.22089290254206478,0.35187866187975825,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,-0.35328422162346484,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,1.6167884367364183,-0.09346661829770421,-0.34841936603499035,-0.5111589489944106,-0.4154620526730278,-0.6688243609793731,-0.3844377556388981,-0.03681050869161552,4.508697675424596,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3903272,0.6363339451462896,-0.6564805956393928,-1.5017802706102328,-0.9104891675280711,0.00035900650686661415,0.9816885689717189,2.133228513839024,0.7090914630948336,-0.277591068140823,0.10471371406710692,-0.759103327405979,1.3320544653102309,-0.7011663578634323,0.32906611369313954,0.126942945875066,0.07324804054178653,-0.6478704786705544,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,0.4998059201172751,1.0773543662862486,1.6293828182358494,1.146455847347426,0.8301100421576049,0.29594283621097833,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026528,-0.5854236035645892,0.8155273103295902,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,-0.3650717537608747,1.4413250712416594,0.05267470725881217,0.113720156931225,-0.9037781524315212,1.8426022277428356,-0.7091945215530161,-0.09374682153722508,0.48569621327168416,-1.2436211859602386,-0.5127281405488786,0.022712652598668955,0.4994931853790851,-0.46943768144726883,0.014123495572206305,-1.0724066882635561,-0.20303244327055175,0.9292585324575027,-0.18576878802692032,3.8330396181981503,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,-0.4247233853768021,3.837108840692318,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,-0.6331150166397166,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,-0.35328422162346484,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,-0.09346661829770421,2.8701045277132327,-0.5111589489944106,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3899842,0.6474985236819386,-0.5740312638780614,-1.520152650595294,-0.9583697693706019,-0.008135254688015925,1.035832604896546,2.133228513839024,0.7090917312703579,-0.581682375169551,0.10471371851424019,-0.759103328664498,1.332460367211618,-0.7011664358025498,0.3298929158319769,0.12694054348858655,0.08933312288522756,-0.6409224782300698,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,0.4998059201172751,1.0773543662862486,1.6293828182358494,1.146455847347426,0.5717011840213801,0.9158624928801161,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026526,-0.5854236035645892,0.8155273103295902,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,1.6959547645113322,0.10546158041904442,0.05267470725881217,0.113720156931225,0.8205066544063212,0.6273067968800227,-0.7091945215530161,-0.09374682153722508,1.0183376552863885,-1.2677512837564318,-0.5582243027834242,-0.7338841299213786,0.4994931853790851,-0.46943768144726883,0.014123495572206305,-1.0724066882635561,-0.20303244327055175,0.5457870229433324,-0.18576878802692032,5.911261392114829,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,-0.4247233853768021,-0.2606128836886401,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,-0.6331150166397166,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,-0.35328422162346484,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,-0.09346661829770421,2.8701045277132327,-0.5111589489944106,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3984880,0.6901063232854354,-0.4621470129862576,-1.5388720389056199,-1.0219587356603852,0.015375742774859471,1.252354601175719,2.133228513839024,0.8250778240796932,-0.17019288623485837,0.10471375224064208,-0.7591033347336673,1.3338960522175816,-0.7011664299676644,0.3899216336519892,0.12692424155217893,0.12441616324731473,-0.6479325654882879,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,2.2917309053323263,1.6607872815391163,1.6293828182358494,1.146455847347426,0.8301100421576049,0.29594283621097833,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026528,-0.5854236035645892,1.5079015925698565,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,0.9903450306675288,0.3803269101620922,0.05267470725881217,0.113720156931225,1.588493938000147,0.42302281434166106,-0.4807381474797161,0.8038532995192978,-0.05116442062023005,-1.290439358634982,-0.5826066526349221,-0.2296909237227339,0.4994931853790851,-0.46943768144726883,0.014123495572206305,-1.0724066882635561,-0.20303244327055175,0.972919652166687,-0.18576878802692032,1.7548178442814717,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,-0.4247233853768021,3.837108840692318,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,-0.6331150166397166,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,-0.35328422162346484,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,8.540512246952723,2.8701045277132327,-0.5111589489944106,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3980026,0.7436267443441975,-0.5127738597697912,-1.5244200975764512,-1.0106967725629958,0.3285580656230912,1.3912867286100579,2.133228513839024,0.8250778240796932,-0.6521364728894262,0.1047137640756677,-0.7591033440381133,1.336250822841778,-0.7011849318585484,0.3949482655261717,0.1269202255312483,0.21965476842009005,-0.9768006651345558,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,2.2917309053323263,1.6607872815391163,1.6293828182358494,1.146455847347426,0.5717011840213801,0.29594283621097833,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026526,-0.5854236035645892,1.5079015925698565,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,-0.056420512906565905,2.0243139011648554,0.05267470725881217,0.113720156931225,-0.18647940408920727,1.2008784721840025,-0.23328496975327023,0.8038532995192978,-0.04515020473438665,-1.2654401371157333,-0.5285062410005372,-0.06612441894860195,0.6810230828020082,-0.46943768144726883,0.9629656071958845,-1.0724066882635561,-0.20303244327055175,0.7100946383959312,-0.18576878802692032,1.7548178442814717,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,0.1565184327592288,-0.2606128836886401,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,-0.6331150166397166,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,-0.35328422162346484,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,8.540512246952723,2.8701045277132327,1.764422155263839,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
CHEMBL3953270,0.6859973832242993,-0.6319890823176835,-1.508131269536446,-0.8754462366161015,0.5017529090024561,1.0764803963518312,2.133228513839024,0.7328189675612163,-0.33772839002492716,0.10471372262078038,-0.7591033326367765,1.3347323253352592,-0.7011708775796852,0.337030386605831,0.08474984448555044,0.15484875433878287,-0.9251745312303843,-0.03681050869161551,-0.38844733688020505,-0.634299826910695,0.4998059201172751,1.0773543662862486,1.6293828182358494,1.146455847347426,0.5717011840213801,1.4885938914032693,-0.15763211685834955,0.2052625043962078,0.916771691592286,-0.11802721924712935,1.4014128446026526,-0.5854236035645892,0.8155273103295902,-0.19169537691033245,0.5155784999657962,-0.34373721455771983,-0.09787119726256098,-0.3650717537608747,1.7187995373820113,0.05267470725881217,0.113720156931225,-0.9037781524315212,1.6094464372607262,-0.7091945215530161,0.3406953535668988,0.49530397085896566,-1.2462646989012858,-0.6528369837308272,-0.3789541544923549,0.592189303212067,-0.46943768144726883,0.9629656071958845,-1.0724066882635561,-0.20303244327055175,0.6974814260354997,-0.18576878802692032,3.8330396181981503,-0.12847641737370694,-0.45363130441883354,-1.0479890185355258,-0.27869612055384246,-0.4539530600072996,-0.1046131561931883,-0.08253477510005973,-0.1633220013723165,-0.4247233853768021,-0.2606128836886401,-0.1832114449657378,-0.07377111135633176,-0.04941326935429368,-0.36440130920107267,-0.06017930052651469,-0.42339802040270436,-0.03681050869161552,-0.052093226107062324,-0.052093226107062324,-1.0167213777894815,-0.22089290254206478,0.35187866187975825,-0.3374304471502699,-0.052093226107062324,-0.3385712149188765,-0.158004195944917,-0.09221195312870802,-0.23501008796486741,-0.3110824789330109,2.8305821171538583,-0.17102020600943546,-0.1046131561931883,-0.06384423980690615,-0.5054258700987737,-0.09346661829770421,2.8701045277132327,-0.5111589489944106,-0.4154620526730278,1.4079033817254871,2.485254177867624,-0.03681050869161552,-0.4165463484316885,-0.1909597814951295,-0.447557021053119,-0.09047396797593044,1
