Molecule ChEMBL ID,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA7,SlogP_VSA8,EState_VSA11,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumSaturatedCarbocycles,NumSaturatedHeterocycles,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amidine,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom_nonortho,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,Actividad
CHEMBL4443085,0.15522105625507637,0.6809072498738022,0.22399348387449766,-1.5080046842809112,-0.5500352559432237,0.6050768787752154,0.9838738447047536,-0.5533981401812575,-0.4492568293289196,0.1104559674860396,-0.5249312211362899,-0.09746260899124859,0.5002666114941868,0.48192476340365475,1.0148011348832953,0.842619155941063,0.20098012681615526,1.5457017187110276,-1.0284232670180857,-0.023938794927456073,0.07145957738263836,-0.7271774304907767,-0.9327771566447189,0.5873805062253625,-0.27589601266169683,1.5818591189594091,1.2469377471277587,1.1852510781527221,0.16914284306738375,1.9329761180580518,0.672999315379738,0.1128890686800737,-0.267228356947197,1.4548605748209005,-0.4620629841562286,1.2418619928437804,0.640394385953412,-0.9536552790020644,0.0844294124807968,0.04767708091507086,0.951115506987637,-0.4345864927392362,1.8378797547812031,-0.06528569942919693,0.3987912016241862,2.96401028256674,-1.2668902118838192,-0.6577595987914779,1.6204363945771598,1.8166854433354123,-0.0549485100303744,0.42816999571258274,1.1299541804982045,-0.18520826817680255,0.7676776233116005,1.7543656890076356,0.5540435661433811,-0.4000592515049256,-0.7049443293205926,0.9424558961528394,1.7808606841811636,2.3937021463944523,-0.21250251301938355,-0.5110500985982341,1.6843727967010893,1.5451582708026774,-0.29234559066433896,-0.23816628091146164,-0.2231125205259855,3.1060920445835727,3.323600311302204,3.067274554109122,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,1.5112138646414996,-0.03991833080231386,-0.19673149365729137,-0.1552427502924331,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,-0.24219726377185935,-0.34249596468957205,-0.17649418914809611,4.72791499132108,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,0.9351149592559158,-0.03386427307392982,-0.2630134248521362,0.5572121668064449,-0.44827267816376004,-0.5448005997482228,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,-0.40551129589510543,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,1.3129911407236863,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,1.7931730138563857,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL5174729,0.6873244053796583,-0.6726680555337993,-1.5954774290056934,-0.35062000185455994,4.519955627751882,0.6839891162860292,-0.2952458690548353,-0.5193709500374765,0.4094673097844147,0.3243011981426666,-2.666040198745843,1.6810090138397207,-2.4612460836756975,1.5206813020532992,-1.4015686858135619,0.7731159223885479,0.009998707403782841,0.32281819213618845,-0.6906368529269851,-0.023938794927456073,-0.361410681013083,-0.7271774304907767,0.032264976680131764,-0.699621196796198,1.1983069772690895,-0.619188913457587,-0.6080879463153377,0.3622820847718758,2.4017449412738996,0.7376887688662345,0.6866198443758108,-0.17325496301194757,-0.267228356947197,1.9441313486710805,0.9803036102715478,0.08356417320553743,-0.4469740468549351,-0.15031183341238374,0.0844294124807968,0.034735469374430936,1.4310125276447276,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,0.7655161653043611,2.3440942135828764,-0.4161666316796477,-0.18416763723820442,0.3596371368636173,0.4825724711982355,1.111905385314733,-0.8711574031803587,0.08846273865571405,2.9117984868019025,1.1023881160499345,-0.8204182047257226,2.344289235951581,3.469765973578732,2.095585361222649,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,-0.5110500985982341,1.6843727967010893,0.9382714523273051,-0.29234559066433896,-0.23816628091146164,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,-0.5474956862017188,-0.03991833080231386,-0.19673149365729137,-0.1552427502924331,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,-0.24219726377185935,1.061255101855012,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,1.771809474227235,-0.44827267816376004,0.372481798670675,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,1.3824248723696777,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4553660,1.0214304782723544,-0.2081678035987435,-1.8519091201269862,-0.3694174858189528,3.6292030671943305,1.49968716453953,0.2666582429660929,-0.5193767136021791,0.3284911299996049,0.32430124770847635,-2.6673032118956908,1.9065813574110024,-2.49078603841036,1.6221447377493223,-1.5275221922063673,0.7435123487739458,-0.541100211838417,0.8038429714523389,-0.9761187979531567,-0.023938794927456073,-0.361410681013083,-0.02878861217997621,0.032264976680131764,1.5015434940983112,-0.2886929144677454,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935468,2.5631249158426725,2.7776562157041056,0.10851680029486081,-0.267228356947197,1.1526708982762732,4.4301890929131025,0.08356417320553743,-0.4469740468549351,-0.15031183341238374,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,2.541136696804065,2.7730012905231183,1.0361431669623453,0.10817009162284633,-0.5383023250888314,0.7982342201131588,1.6036900161399816,-0.12457958602787686,-0.6275667124992748,2.5090117714077453,1.4608948293444028,0.03715621392866045,2.7543199514988252,3.469765973578732,3.4958502064942696,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,1.568888064927446,2.42236900825444,-0.1785378265338777,-0.29234559066433896,2.410485480052946,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,1.5112138646414996,-0.03991833080231386,-0.19673149365729137,-0.1552427502924331,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,-0.24219726377185935,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,2.9864067816480246,-0.44827267816376004,0.372481798670675,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,-0.40551129589510543,5.006335080408202,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4535151,0.9919165957911578,-0.5101640171221389,-1.8626197589732956,-0.26861560170442755,3.270620433781927,1.3859663081606117,0.2666582429660929,-0.5193767136021791,0.34948495438825894,0.32430124069575506,-2.6673471793125496,1.9070284265997548,-2.482500557707148,1.619570948746417,-1.5275692275698396,0.7435114658792252,-0.5411049904873364,0.6873472329491495,-0.6338954665790286,-0.023938794927456073,0.1408652005499139,-0.02878861217997621,0.032264976680131764,1.5015434940983112,-0.2886929144677454,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935472,2.2713123119891363,0.8032554702368864,0.3816855130835962,-0.267228356947197,1.1526708982762732,3.3525359889330035,0.08356417320553743,-0.4469740468549351,-0.15031183341238374,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,1.6181718980715034,0.9202429736306807,1.874585838219919,0.5642088573981094,0.2632022791568752,-0.36866071899571884,1.111905385314733,-0.1290631108622742,-0.6807937685113798,2.180347784133432,-0.15506742788433803,1.4447657282188737,2.4632017688423824,3.469765973578732,2.095585361222649,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,-0.5110500985982341,1.6843727967010893,-0.29099767715586117,-0.29234559066433896,2.410485480052946,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,1.5112138646414996,-0.03991833080231386,4.930032505232719,-0.1552427502924331,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,-0.24219726377185935,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,1.771809474227235,-0.44827267816376004,0.372481798670675,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,-0.40551129589510543,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4580244,1.0258190590249543,-0.3932380669974098,-1.8663878011858583,-0.3979078871659748,3.6978108216169066,1.6945294930028147,0.2666582429660929,-0.5193767136021791,0.30894515556878827,0.3243012795428451,-2.6673017765037015,1.911514015927232,-2.490800548873386,1.6242424681778171,-1.5276873815245784,0.78088158300184,-0.5411001586034134,0.8082888618225479,-1.012663576230917,-0.023938794927456073,-0.361410681013083,1.1978075793586336,0.032264976680131764,1.5015434940983112,1.1983069772690895,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935468,2.5631249158426725,2.6075109807525774,0.563425893935579,-0.267228356947197,1.1526708982762732,4.332032897635671,0.08356417320553743,-0.4469740468549351,-0.15031183341238374,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,3.45974160499868,0.9202429736306811,1.0361431669623453,0.10817009162284633,-0.004107481553866825,0.18534833678533327,1.111905385314733,-0.12565663652851808,-0.6716863405769112,2.3249211583706657,0.5555160461212901,-1.2736818792520086,2.7543199514988252,3.469765973578732,3.4958502064942696,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,1.568888064927446,2.42236900825444,-0.45590806466629497,-0.29234559066433896,2.410485480052946,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,1.5112138646414996,-0.03991833080231386,-0.19673149365729137,-0.1552427502924331,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,-0.24219726377185935,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,1.771809474227235,-0.44827267816376004,0.372481798670675,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,-0.40551129589510543,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,5.825352056539963,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4528051,0.9415790257105916,-0.42037283717926666,-1.840040700109221,-0.09700674790449224,3.682719576173088,1.097837529713441,0.2666582429660929,-0.5193767136021791,0.5945557207211236,0.3243012233323993,-2.666214895738388,1.8922098141395887,-2.4685917941335274,1.60851915421367,-1.5260325911427763,0.7435061255908362,-0.5410992376762933,0.5485896812728528,-0.5939668240396785,-0.023938794927456073,-0.361410681013083,-0.02878861217997621,0.032264976680131764,1.5015434940983112,-0.2886929144677454,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935472,1.903285953360721,0.8032554702368864,0.10851680029486081,-0.267228356947197,1.1526708982762732,2.571425477161046,0.08356417320553743,-0.4469740468549351,-0.15031183341238374,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,2.4927852669743893,0.9202429736306807,1.0361431669623453,0.512000285341675,-0.004107481553866982,-0.061974159216843516,1.111905385314733,-0.13222092561859353,-0.6192028519452338,2.4998316215000806,-0.04708058534662883,0.774798382689617,2.408700191267432,3.469765973578732,2.095585361222649,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,-0.5110500985982341,1.6843727967010893,-0.04137368085722963,-0.29234559066433896,2.410485480052946,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,0.82497734769376,-0.03991833080231386,-0.19673149365729137,-0.1552427502924331,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,-0.24219726377185935,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,1.771809474227235,-0.44827267816376004,0.372481798670675,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,1.3824248723696777,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4446369,1.0020881968126922,-0.5115950454853022,-1.870280732892565,-0.3821285230082159,3.754074921478099,1.52382254555044,0.2666582429660929,-0.5193767136021791,0.4094673097844147,0.3243012498220971,-2.6673269670491577,1.9611314125345483,-2.5024274405200506,1.6311540892197856,-1.7923364147853218,0.7435124398265349,-0.5411028460454673,0.7004265803874404,-0.9823242221362439,-0.023938794927456073,-0.361410681013083,-0.02878861217997621,0.9998147119044727,1.5015434940983112,1.2624366061719543,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935468,1.873517339869456,2.7652791468767903,0.10851680029486081,-0.267228356947197,1.1526708982762732,3.670839136455023,0.08356417320553743,-0.4469740468549351,1.0899806248888098,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,2.541136696804065,1.2340435283188342,1.0745943101640214,0.04191634953279929,0.2632022791568754,-0.36866071899571884,1.111905385314733,-0.12871643409331468,-0.6951441284527157,2.1999819396444216,-0.08531768230018992,-0.01977510705684211,2.692108394657174,3.469765973578732,3.4958502064942696,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,1.568888064927446,2.42236900825444,0.1066216389571924,-0.29234559066433896,2.410485480052946,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,1.5112138646414996,-0.03991833080231386,-0.19673149365729137,6.1483349708840365,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,2.756926300381803,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,1.771809474227235,-0.44827267816376004,2.2070465955084706,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,-0.40551129589510543,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4464768,0.9999078979541771,-0.6509199426372587,-1.8791562431028201,-1.2646210573726169,3.1774736574870817,1.5968488957203333,0.2666582429660929,-0.5193767136021791,0.6367688670751096,0.32430125344369765,-2.667275867467837,1.9098826822376924,-2.485427445005877,1.6220485250976526,-1.5273248230578622,0.7435126687686983,-0.5410999865863089,0.7869086568437886,-0.7531748876388872,-0.023938794927456073,0.1408652005499139,-0.02878861217997621,0.9998147119044727,1.5015434940983112,1.2624366061719543,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935468,1.873517339869456,2.113334099468041,0.10851680029486081,-0.267228356947197,1.1526708982762732,3.6744092804708757,0.08356417320553743,-0.4469740468549351,1.0899806248888098,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,1.6181718980715039,1.5478440830069873,0.6492325200619358,-0.2363941767974021,0.2632022791568754,-0.1002962999576284,1.6420688530283403,0.5341351735006753,-0.7249020791701116,2.063526228533318,-0.7017373841724746,-0.04418351069564253,2.692108394657174,3.469765973578732,2.095585361222649,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,-0.5110500985982341,1.6843727967010893,-0.23154144465489587,-0.29234559066433896,5.059137241017354,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,0.82497734769376,-0.03991833080231386,-0.19673149365729137,-0.1552427502924331,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,2.756926300381803,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,1.771809474227235,-0.44827267816376004,2.2070465955084706,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,-0.40551129589510543,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4539543,1.0188963631655277,-0.198532497852022,-1.8521540675725225,-0.4556837400214843,3.6167158817659533,1.4996871645395276,0.2666582429660929,-0.5193767136021791,0.4094673097844147,0.3243012477216509,-2.6673264311069738,1.912409886218994,-2.501787788903705,1.624442977880776,-1.58603636300314,0.7435124568272097,-0.5411003926349105,0.737819458851799,-0.9907506081070893,-0.023938794927456073,-0.361410681013083,-0.02878861217997621,0.032264976680131764,1.5015434940983112,-0.2886929144677454,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935472,2.937697317320545,2.069425533363152,0.10851680029486081,-0.267228356947197,1.1526708982762732,4.0794149580296475,0.08356417320553743,-0.4469740468549351,-0.15031183341238374,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,2.541136696804065,2.0276930126249617,1.0361431669623453,0.512000285341675,-0.5383023250888314,0.7982342201131585,1.6036900161399816,-0.12489481489694008,-0.6291748066852568,2.6015635125559475,0.9880853585954594,0.7820551121782249,2.7543199514988252,3.469765973578732,3.4958502064942696,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,1.568888064927446,2.42236900825444,-0.17927526817730005,-0.29234559066433896,2.410485480052946,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,1.5112138646414996,-0.03991833080231386,-0.19673149365729137,6.1483349708840365,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,-0.24219726377185935,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,2.9864067816480246,-0.44827267816376004,0.372481798670675,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,1.3824248723696777,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
CHEMBL4438074,1.0036282903372116,-0.3245014961483916,-1.8582273832243454,-0.35939377757537294,3.6905037956609075,1.450897536416032,0.2666582429660929,-0.5193767136021791,0.5036941371703756,0.32430124510313035,-2.6673238915516797,1.911397604909542,-2.496792203428373,1.6239158239479916,-1.531592850915555,0.7435116365890146,-0.541100271232159,0.7001449238117536,-0.96297344131903,-0.023938794927456073,0.1077794326669824,-0.02878861217997621,0.032264976680131764,1.5015434940983112,0.48687184585210425,2.1270074299603468,-0.6080879463153377,0.3227626286586976,1.8589628432935468,2.5631249158426725,1.4613890520592923,0.10851680029486081,-0.267228356947197,1.1526708982762732,3.670839136455023,0.08356417320553743,-0.4469740468549351,0.46983439573821323,0.0844294124807968,0.034735469374430936,0.7039750794557836,1.2226051959894502,-1.0535677603899383,-0.06528569942919693,3.919044059095988,0.9202429736306811,1.0361431669623453,0.10817009162284633,-0.004107481553866825,0.18534833678533327,1.111905385314733,-0.12723591942722776,-0.6549601488485364,2.106031551831651,0.5606201248392777,0.01276956664851619,2.692108394657174,3.469765973578732,3.4958502064942696,0.042768638261719935,-0.9659438693350129,-0.80584154555174,3.9563670120575116,1.568888064927446,2.42236900825444,-0.030358146308600793,-0.29234559066433896,2.410485480052946,-0.2231125205259855,-0.30904442257191717,-0.7873419836352062,-0.2840779937472779,-0.2451719592805962,-0.03386427307392982,-0.25334741474971445,1.5112138646414996,-0.03991833080231386,-0.19673149365729137,6.1483349708840365,-0.12294827802684932,-0.06409203044640842,-0.03386427307392982,1.2573645183049718,-0.34249596468957205,-0.17649418914809611,0.7636411439479701,-0.02393879492745607,-0.12294827802684932,-0.07589709258986452,-0.02393879492745607,2.720473864516527,-0.03386427307392982,-0.2630134248521362,1.771809474227235,-0.44827267816376004,1.2897641970895728,-0.12532679794330706,-0.31955989573180743,-0.18411534290277484,-0.19995422832600843,-0.3029780086753464,-0.04527343977002756,-0.40551129589510543,-0.18740291744843535,-0.2299376387660045,-0.375765699105601,-0.22530010332939135,-0.07589709258986452,-0.08318903308077029,-0.5049965925860332,-0.13628293075036488,-0.21828719876250927,-0.4178698244921021,-0.4544078060956957,-0.1505966454099638,-0.023938794927456073,-0.07198157507486946,-0.3032988120533716,-0.34081656453298165,-0.1250331680964938,-0.20739033894608508,1
