O=C3C(O[C@@]2([H])O[C@@]([H])(CO[C@@]1([H])O[C@@](C)([H])[C@](O)([H])[C@@](O)([H])[C@@]1(O)[H])[C@@](O)([H])[C@](O)([H])[C@@]2(O)[H])=C(OC=4/C=C(/O)C=C(O)C3=4)C5=CC(OC)=C(O)C=C5,Compound461
O=C1C=C(OC2=CC(O)=C(O)C(O)=C12)C3=C/C=C(/O)C=C3,Compound462
O=C1C=C(OC=2/C=C(/O)C=C(O)C1=2)C3=CC(O)=C(O)C(O)=C3,Compound463
O=C1C(O)=C(OC2=C1C(O)=CC(O)=C2O)C3=CC(O)=C(O)C=C3,Compound465
O=C1C(O)=C(OC=2C=C(/C=C(/O)C1=2)O[C@@]3([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])[C@@]3(O)[H])C4=C/C=C(/O)C=C4,Compound466
O=C3C=1C=CC(O)=CC=1O[C@]([H])(C2=CC(O)=C(O)C=C2)[C@]3(O)[H],Compound467
O=C2C(O)=C(OC3=CC(O[C@@]1([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])[C@@]1(O)[H])=C(O)C(O)=C23)C4=CC(O)=C(O)C=C4,Compound468
O=C1C(OC)=C(OC=2/C=C(/O)C=C(O)C1=2)C3=CC(O)=C(O)C=C3,Compound469
O=C1C(O)=C(OC2=C1C(O)=CC(O)=C2O)C3=C/C=C(/O)C=C3,Compound470
[F][B]([F])([F])C=C=C,Compound471
O=C2C(O[C@@]1([H])O[C@@]([H])(CO)[C@](O)([H])[C@](O)([H])[C@@]1(O)[H])=C(OC=3/C=C(/O)C=C(O)C2=3)C4=CC(O)=C(O)C(O)=C4,Compound473
O=C1C3=C(O/C=C1/C2=C/C=C(C=C2)OC)C=C(O)C=C3O,Compound475
O=C(O)C[C@@](O)(C)[H],Compound476
O=C2C3=C(O[C@]([H])(C1=CC(O)=C(O)C(O)=C1)[C@]2(O)[H])C=C(O)C=C3O,Compound477
CC3(C)OC=2C=CC=1C[C@@]([H])(COC=1C=2C=C3)C=4C=CC(O)=CC=4O,Compound478
O=C1C=C(OC2=C1C(O)=C(C(O)=C2[C@]3([H])OC[C@@](O)([H])[C@@](O)([H])[C@]3(O)[H])[C@@]4([H])O[C@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@]4(O)[H])C5=C/C=C(/O)C=C5,Compound479
O=C1C=C(OC2=C1C(O)=C(C(O)=C2[C@@]3([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])[C@@]3(O)[H])[C@@]4([H])OC[C@](O)([H])[C@](O)([H])[C@@]4(O)[H])C5=C/C=C(/O)C=C5,Compound480
O=C2C(O[C@@]1([H])O[C@@]([H])(CO)[C@](O)([H])[C@](O)([H])[C@@]1(O)[H])=C(OC=3/C=C(/O)C=C(O)C2=3)C4=CC(O)=C(O)C(O)=C4,Compound481
NC1(C)COC1,Compound482
O=C2C(O[C@@]1([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])[C@@]1(O)[H])=C(OC=3/C=C(/O)C=C(O)C2=3)C4=CC(O)=C(O)C(O)=C4,Compound483
O=C(OC(C)(C)C)NCC(=O)OC(C)(C)C,Compound485
O=C2C3=C(O[C@]([H])(C1=CC=CC=C1)[C@]2(O)[H])C=C(O)C=C3O,Compound488
O=C2C(O[C@@]1([H])O[C@](C)([H])[C@@](O)([H])[C@](O)([H])[C@@]1(O)[H])=C(OC3=CC(OC)=C(OC)C(O)=C23)C4=CC(O)=C(O)C=C4,Compound489
O[C@@]1([H])[C@@]([H])(O[C@]([H])(CO)[C@](O)([H])[C@@]1(O)[H])O[C@]7([H])CC6=CC[C@]2([H])[C@]([H])(CC[C@@]4(C)[C@@]2([H])C[C@]5([H])N3C[C@](C)([H])CC[C@]3([H])[C@](C)([H])[C@]45[H])[C@@]6(C)CC7,Compound490
O=C2OC=1C=C(C=CC=1C(C)=C2)NC(=O)[C@](N)([H])CCCNC(=N)N,Compound2107
O=C1C(=COC2=C1C=CC(O)=C2O[C@@]3([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])C3)C4=C/C=C(/O)C=C4,Compound2615
O=C1C=C(OC2=CC(C)=C(O)C(O)=C12)C3=CC=CC=C3,Compound2623
O=C2OC=1/C=C(/O)C(=CC=1C=C2)O[C@@]3([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])[C@@]3(O)[H],Compound2625
O=C1C[C@@]([H])(OC=2C=C(/C=C(/O)C1=2)O[C@@]4([H])O[C@@]([H])(CO[C@@]3([H])O[C@@](C)([H])[C@](O)([H])[C@@](O)([H])[C@@]3(O)[H])[C@@](O)([H])[C@](O)([H])[C@@]4(O)[H])C5=CC(O)=C(C=C5)OC,Compound2628
O=C1C[C@]([H])(OC=2C=C(/C=C(/O)C1=2)O[C@]3([H])O[C@]([H])(CO)[C@](O)([H])[C@@](O)([H])[C@@]3([H])O[C@@]4([H])O[C@@](C)([H])[C@](O)([H])[C@@](O)([H])[C@@]4(O)[H])C5=C/C=C(/O)C=C5,Compound2631
O=C(CC/C1=C/C=C(/O)C=C1)C2=C(O)C=C(/C=C2/O)O[C@@]3([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])[C@]3([H])O[C@]4([H])O[C@@](C)([H])[C@](O)([H])[C@@](O)([H])[C@@]4(O)[H],Compound2632
O=C1C=C(OC2=C1C(OC)=C(OC)C(OC)=C2OC)C3=CC=C(C=C3)OC,Compound2638
O=C2OC=1/C=C(/O)C(=CC=1C=C2)O[C@@]3([H])O[C@@]([H])(CO)[C@@](O)([H])[C@](O)([H])[C@@]3(O)[H],Compound2648
O=C2C(O[C@@]1([H])O[C@@](C)([H])[C@](O)([H])[C@@](O)([H])[C@]1(O)[H])=C(OC=3/C=C(/O)C=C(O)C2=3)C4=CC(O)=C(O)C=C4,Compound2663
[I]C=2/C=C(/[Cl])C1=CC=CN=C1C=2OC(=O)COC(=O)COCCOCC(=O)OCC(=O)OC=4C3=NC=CC=C3C([Cl])=CC=4[I],Compound3064
O=C2OC=1C=CC=CC=1C(=C2)OCC,Compound12892
O=C2OC=1C=CC=CC=1/C=C2/C(=O)OCC,Compound12893
O=C2OC=1/C=C(/O)C=CC=1C(=C2)COC,Compound12894
O=C2OC=1C=CC(O)=CC=1C(C)=C2,Compound12895
O=[N+]([O-])C=2C(=O)OC=1C=CC=CC=1C=2O,Compound12896
[F]C([F])([F])C1=CC(=O)OC=2/C=C(/O)C=CC1=2,Compound12897
O=C2C=1C=CC=C(C=1O/C(=C2/C)C3=CC=CC=C3)C(=O)O,Compound12918
[H][C@]2(OC=1C=CC=CC=1C(C2)=N/N=C3\C[C@@]([H])(OC=4C=CC=CC3=4)C5=CC=CC=C5)C6=CC=CC=C6,Compound12919
[Br]/C2=C/C=1C(=O)C=C(OC=1C=C2)C3=C/C=C(/[Cl])C=C3,Compound12927
[Br]/C2=C/C=1C(=O)C=COC=1C=C2,Compound12928
[Br]/C2=C/C=1C(=O)C=C(OC=1C=C2)C(=O)O,Compound12930
[Br]/C1=C/C2=C(C=C1)OC(=O)C(C#N)=C2C,Compound12932
[Br]/C2=C/C=1C(=O)C=C(OC=1C=C2)C3=CC=CC=C3,Compound12933
[Br]/C2=C/C=1C(=O)C(=COC=1C=C2)C=O,Compound12934
[Br]/C2=C/C=1C(O)=CC(=O)OC=1C=C2,Compound12936
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=CC=CC=C3,Compound12938
[Cl]/C1=C/C2=C(C=C1)OCCC2=O,Compound12939
[Cl]/C2=C/C=1C(=O)C=COC=1C=C2,Compound12940
[Br]C=1/C=C(/[Br])C=C2C=1OC(=CC2=O)C3=C/C=C(/[Cl])C=C3,Compound12942
[Cl]/C1=C/C=C(C=C1)C=3OC=2C=CC=CC=2C(=O)C=3,Compound12943
[Cl]/C2=C/C=1C(=O)C=C(OC=1C=C2)C3=CC=CC=C3,Compound12944
[Cl]/C1=C/C=C(C=C1)C=3OC=2C=CC(C)=CC=2C(=O)C=3,Compound12945
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(C#N)=C2C,Compound12947
[Cl]C=1C=C2C(=CC=1C)O/C=C(/C#N)C2=O,Compound12948
[Cl]/C1=C/C2=C(C=C1)OC(=O)C(C#N)=C2C,Compound12949
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2C)C3=CC=CC=C3,Compound12950
[Cl]/C2=C/C=1C(=O)C(=COC=1C=C2)C=O,Compound12952
[Cl]/C2=C/C=1C(O)=CC(=O)OC=1C=C2,Compound12954
[Cl]C=1C=C2C(=CC=1C)OCCC2=O,Compound12959
[Cl]C=1C=C2C(=CC=1C)OC(=CC2=O)C(=O)O,Compound12960
[Cl]C=1C=C2C(=CC=1C)OC(=CC2=O)C3=CC=CC=C3,Compound12961
[Cl]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=CC=CC=C3,Compound12962
[Cl]/C1=C/C=C(C=C1)C3=CC=2C=CC=CC=2OC3=O,Compound12963
O=C1CCOC=2C=CC=CC1=2,Compound12964
O=C1C=COC=2C=CC=CC1=2,Compound12965
O=C1C=C(OC=2C=CC=CC1=2)C(=O)O,Compound12966
O=C1C(C#N)=COC=2C=CC=CC1=2,Compound12967
O=C2OC=1C=CC=CC=1/C=C2/C#N,Compound12968
[Br]C=1/C=C(/[Br])C=C2C=1OC(=O)C(C#N)=C2C,Compound12970
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(C#N)=C2C,Compound12971
O=C2OC=1C=CC(C)=CC=1C(C)=C2C#N,Compound12972
O=C2OC=1/C=C(/O)C=CC=1C(C)=C2C#N,Compound12973
O=C1C(C#N)=COC=2C=CC(C)=CC1=2,Compound12974
O=C2OC=1C=CC=CC=1C(C)=C2C#N,Compound12975
[Br]C=1/C=C(/[Br])C=C2C=1OC(=CC2=O)C3=CC=CC=C3,Compound12976
[Br]C=1/C=C(/[Br])C=C2C=1O/C=C(/C=O)C2=O,Compound12977
[Cl]/C2=C/C=1C(=O)C=C(OC=1C=C2)C3=C/C=C(/[Cl])C=C3,Compound12980
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=CC2=O)C3=CC=CC=C3,Compound12981
[Cl]C=1/C=C(/[Cl])C=C2C=1O/C=C(/C=O)C2=O,Compound12982
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C=C2O,Compound12983
[Cl]C=1C=C2C(=CC=1C)OC(=CC2=O)C3=C/C=C(/[Cl])C=C3,Compound12984
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=CC=CC=C3,Compound12985
O=C2OC=1C=CC(C)=CC=1C(C)=C2/C3=C/C=CC=C3,Compound12986
O=C2C=1C=CC=CC=1O/C=C2/C=O,Compound12988
O=C2C=1/C=C(/C)C=CC=1O/C=C2/C=O,Compound12989
O=C1C=C(OC=2C=CC(C)=CC1=2)C(=O)O,Compound12996
O=C2OC=1C=CC=CC=1C(C)=C2/C3=C/C=CC=C3,Compound12997
O=C2OC=1C=CC=CC=1/C=C2/C3=C/C=CC=C3,Compound12998
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=CC2=O)C3=C/C=C(/[Cl])C=C3,Compound13000
O=C2C=1C=C(C=CC=1O/C=C2/C=O)C(C)(C)[H],Compound13002
[Cl]C=1C=C2C(=CC=1C)OC=CC2=O,Compound13009
O=C1CCOC=2C=CC(C)=CC1=2,Compound13014
[Br]/C2=C/OC=1C=CC=CC=1C2=O,Compound13015
[Br]/C2=C/OC=1C=CC([Cl])=CC=1C2=O,Compound13016
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=C/C=C(/[Br])C=C3,Compound13044
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=C/C=C(/[Cl])C=C3,Compound13045
[Br]/C1=C/C=C(C=C1)C3=CC=2C=CC=CC=2OC3=O,Compound13046
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/C)C([Cl])=CC=2C=3C,Compound13047
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC([Cl])=CC=2C=3C,Compound13048
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC2=C(/C=C(/[Cl])C=C2[Cl])C=3C,Compound13049
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/O)C=CC=2C=3C,Compound13050
[Br]/C1=C/C=C(C=C1)C3=CC=2C=C(C=CC=2OC3=O)OC,Compound13051
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=C(C=CC=2C=3C)OC,Compound13052
[Br]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OC,Compound13053
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2C)C3=C/C=C(/[Cl])C=C3,Compound13054
[Cl]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=C/C=C(/[Cl])C=C3,Compound13055
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=C/C=C(/[Cl])C=C3,Compound13056
[Cl]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/O)C=CC=2C=3C,Compound13057
[Cl]/C1=C/C=C(C=C1)C=3C(=O)OC=2/C=C(/O)C=CC=2C=3/C4=C/C=CC=C4,Compound13058
[Cl]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=C(C=CC=2C=3C)OC,Compound13059
[Cl]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OC,Compound13060
[Cl]/C1=C/C=C(C=C1)C3=CC=2C=C(C=CC=2OC3=O)OC,Compound13061
O=C2OC=1C=CC(=CC=1/C=C2/C#N)OC,Compound13062
O=C2OC=1/C=C(/O)C=CC=1/C(=C2/C3=C/C=CC=C3)C4=CC=CC=C4,Compound13063
O=C2OC=1C=C(C=CC=1/C(=C2/C3=C/C=CC=C3)C4=CC=CC=C4)OC,Compound13064
O=C2OC=1/C=C(/O)C=CC=1C(C)=C2/C3=C/C=CC=C3,Compound13065
O=C2OC=1C=C(C=CC=1C(C)=C2/C3=C/C=CC=C3)OC,Compound13066
O=C2OC=1C=CC(=CC=1/C=C2/C3=C/C=CC=C3)OC,Compound13067
O=C2OC=1C=CC=CC=1/C=C2/C=4[S]C=3C=CC=CC=3N=4,Compound13068
O=C2OC=1C=CC(=CC=1/C=C2/C=4[S]C=3C=CC=CC=3N=4)OC,Compound13069
[Cl]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=C/C=C(/[Cl])C=C3)C4=C/C=C(/[Cl])C=C4,Compound13070
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2C)C3=CC=C(C=C3)OC,Compound13071
[Cl]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=CC=C(C=C3)OC,Compound13072
[Cl]/C1=C/C=C(C=C1)C3=CC=2C=CC(=CC=2OC3=O)OCC,Compound13073
[Cl]/C1=C/C=C(C=C1)C3=CC=2C=CC(O)=CC=2OC3=O,Compound13074
[Cl]/C1=C/C=C(C=C1)C3=CC=2C=CC(=CC=2OC3=O)OC,Compound13075
O=C2OC=1C=C(C=CC=1/C=C2/C#N)OCC,Compound13076
O=C2OC=1C=C(C=CC=1/C=C2/C#N)OC,Compound13077
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=CC=C(C=C3)OC,Compound13078
O=C2OC=1C=C(C=CC=1/C=C2/C3=C/C=C(C=C3)OC)OCC,Compound13079
O=C2OC=1C=CC(=CC=1C(C)=C2)OCC,Compound13080
O=C2OC=1/C=C(/O)C=CC=1/C=C2/C3=C/C=C(C=C3)OC,Compound13081
O=C2OC=1/C=C(/O)C=CC=1C(C)=C2/C3=C/C=C(C=C3)OC,Compound13082
O=C2OC=1C=CC(=CC=1/C=C2/C3=C/C=C(C=C3)OC)OC,Compound13084
O=C2OC=1C=C(C=CC=1/C=C2/C3=C/C=C(C=C3)OC)OC,Compound13085
O=C2OC=1C=C(C=CC=1C(C)=C2/C3=C/C=C(C=C3)OC)OC,Compound13086
O=C2OC=1C=C(C=CC=1/C(=C2/C3=C/C=C(C=C3)OC)C4=CC=CC=C4)OC,Compound13087
O=C2OC=1C=CC(=CC=1C(C)=C2)OC,Compound13088
O=C2OC=1C=CC=CC=1/C=C2/C3=C/C=C(C=C3)OC,Compound13089
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC=CC=C3)C4=C/C=C(/[Cl])C=C4,Compound13090
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=C/C=C(/[Cl])C=C3)C4=C/C=C(/[Cl])C=C4,Compound13091
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2/C3=C/C=C(/[Cl])C=C3)C4=CC=CC=C4,Compound13092
[Cl]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC=CC=C3)C4=C/C=C(/[Cl])C=C4,Compound13093
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2/C3=C/C=C(/[Cl])C=C3)C4=C/C=C(/[Cl])C=C4,Compound13094
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2/C3=C/C=C(/[Cl])C=C3)C4=CC=CC=C4,Compound13095
O=C2OC=1/C=C(/O)C=CC=1/C=C2/C#N,Compound13096
O=C2OC=1/C=C(/O)C=CC=1/C=C2/C3=C/C=CC=C3,Compound13097
O=C2OC=1C=C(C=CC=1/C=C2/C3=C/C=CC=C3)OC,Compound13098
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=CC=C(C=C3)OC,Compound13099
[Cl]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC=C(C=C3)OC)C4=C/C=C(/[Cl])C=C4,Compound13100
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2/C3=C/C=C(/[Cl])C=C3)C4=CC=C(C=C4)OC,Compound13101
[Cl]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC=CC=C3)C4=CC=CC=C4,Compound13102
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2/C3=C/C=CC=C3)C4=CC=CC=C4,Compound13103
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2/C3=C/C=CC=C3)C4=CC=C(C=C4)OC,Compound13107
[Cl]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC=C(C=C3)OC)C4=CC=CC=C4,Compound13108
[Cl]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=CC=C(C=C3)[N+](=O)[O-],Compound13109
[Cl]/C1=C/C=C(C=C1)C=3C(=O)OC=2C=CC=CC=2C=3C,Compound13110
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2/C3=C/C=CC=C3)C4=CC=CC=C4,Compound13111
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2/C3=C/C=CC=C3)C4=CC=C(C=C4)OC,Compound13114
O=C2OC=1C=CC(C)=CC=1/C(=C2/C3=C/C=CC=C3)C4=CC=CC=C4,Compound13119
O=C2OC=1C=C(C=CC=1C(C)=C2/C3=C/C=C(C=C3)OC)OCC,Compound13120
O=C2OC=1C=C(C=CC=1/C(=C2/C3=C/C=C(C=C3)OC)C4=CC=CC=C4)OCC,Compound13121
O=C2OC=1/C=C(/O)C=CC=1/C(=C2/C3=C/C=C(C=C3)OC)C4=CC=CC=C4,Compound13122
O=[N+]([O-])C1=CC=C(C=C1)C3=CC=2C=C(C=CC=2OC3=O)OC,Compound13124
O=C2OC=1C=CC=CC=1C(C)=C2/C3=C/C=C(C=C3)OC,Compound13126
O=[N+]([O-])C1=CC=C(C=C1)C3=CC=2C=CC=CC=2OC3=O,Compound13127
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C=3C=CC([Cl])=CC=3[Cl],Compound13129
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC=CC=C3)C4=CC=CC=C4,Compound13130
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2/C=C(/C)C([Cl])=CC=2C=3C,Compound13131
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2/C=C(/C)C([Cl])=CC=2C=3/C4=C/C=CC=C4,Compound13132
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC([Cl])=CC=2C=3/C4=C/C=CC=C4,Compound13133
[Cl]C=2C=C1OCC(C=O)=C(C)C1=CC=2C,Compound13134
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C=3C=CC([Cl])=CC=3[Cl],Compound13135
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2/C3=C/C=CC=C3)C=4C=CC([Cl])=CC=4[Cl],Compound13136
[Cl]C=1/C=C(/[Cl])C=CC=1/C3=C/C=2C=CC=CC=2OC3=O,Compound13137
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC(C)=CC=2C=3C,Compound13146
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC(=CC=2C=3C)OCC,Compound13151
[Cl]C=1/C=C(/[Cl])C=CC=1/C3=C/C=2C=CC(O)=CC=2OC3=O,Compound13152
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC(O)=CC=2C=3C,Compound13153
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2/C=C(/O)C=CC=2C=3/C4=C/C=CC=C4,Compound13154
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC(=CC=2C=3C)OC,Compound13155
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC=CC=2C=3C,Compound13156
O=C2OC=1C=CC(C)=CC=1C(C)=C2/C3=C/C=C(C=C3)OC,Compound13157
O=C2OC=1C=CC(=CC=1C(C)=C2/C3=C/C=C(C=C3)OC)OCC,Compound13167
O=C2OC=1C=CC(=CC=1C(C)=C2/C3=C/C=CC=C3)OCC,Compound13177
O=C2OC=1C=CC(O)=CC=1C(C)=C2/C3=C/C=C(C=C3)OC,Compound13188
O=C2OC=1C=CC(O)=CC=1C(C)=C2/C3=C/C=CC=C3,Compound13198
O=C2OC=1C=CC(=CC=1C(C)=C2/C3=C/C=C(C=C3)OC)OC,Compound13209
O=C2OC=1C=CC(=CC=1C(C)=C2/C3=C/C=CC=C3)OC,Compound13218
O=C2OC=1C=CC(C)=CC=1/C(=C2/C3=C/C=C(C=C3)OC)C4=CC=CC=C4,Compound13229
O=C2OC=1C=CC=CC=1/C=C2/NC(=O)C3=CC=CC=C3,Compound13239
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C=3C=CC([Cl])=CC=3[Cl])C4=C/C=C(/[Cl])C=C4,Compound13261
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C=3C=CC=CC=3[Cl],Compound13272
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C=3C=CC=CC=3[Cl])C4=CC=CC=C4,Compound13280
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC([Cl])=CC=2C=3/C4=C/C=C(/[Cl])C=C4,Compound13290
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2/C=C(/C)C([Cl])=CC=2C=3/C4=C/C=C(/[Cl])C=C4,Compound13301
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2C)C=3C=CC=CC=3[Cl],Compound13312
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=CC([Cl])=CC=2C=3C,Compound13323
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2/C3=C/C=CC=C3)C=4C=CC=CC=4[Cl],Compound13334
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=CC([Cl])=CC=2C=3/C4=C/C=CC=C4,Compound13345
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC([Cl])=CC=2C=3C,Compound13356
[Cl]C=1C=CC=CC=1/C3=C/C=2C=CC=CC=2OC3=O,Compound13367
[Cl]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C=3C=CC=CC=3[Cl],Compound13377
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=CC(C)=CC=2C=3/C4=C/C=C(/[Cl])C=C4,Compound13388
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=CC(C)=CC=2C=3C,Compound13399
[Cl]C=1C=CC=CC=1/C3=C/C=2C=CC(=CC=2OC3=O)OCC,Compound13410
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3C)OCC,Compound13421
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OCC,Compound13425
[Cl]C=1C=CC=CC=1/C3=C/C=2C=CC(O)=CC=2OC3=O,Compound13434
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2/C=C(/O)C=CC=2C=3C,Compound13445
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2/C=C(/O)C=CC=2C=3/C4=C/C=CC=C4,Compound13454
[Cl]C=1C=CC=CC=1/C3=C/C=2C=CC(=CC=2OC3=O)OC,Compound13463
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3C)OC,Compound13473
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OC,Compound13482
[Cl]C=1C=CC=CC=1C=3C(=O)OC=2C=CC=CC=2C=3C,Compound13493
[Cl]C=1/C=C(/[Cl])C=CC=1/C3=C/C=2C=CC(=CC=2OC3=O)OCC,Compound13504
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3C)OCC,Compound13511
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OCC,Compound13521
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2/C=C(/O)C=CC=2C=3C,Compound13532
[Cl]C=1/C=C(/[Cl])C=CC=1/C3=C/C=2C=CC(=CC=2OC3=O)OC,Compound13543
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3C)OC,Compound13554
[Cl]C=1/C=C(/[Cl])C=CC=1C=3C(=O)OC=2C=C(C=CC=2C=3/C4=C/C=CC=C4)OC,Compound13564
[Br]/C2=C/OC=1/C=C(/C)C([Cl])=CC=1C2=O,Compound13573
[Br]/C2=C/OC1=C(/C=C(/[Cl])C=C1[Cl])C2=O,Compound13584
[Cl]/C1=C(\[N+](=O)[O-])C(=O)OC=2C=CC=CC1=2,Compound13595
[Br]/C2=C/OC=1C=CC([Br])=CC=1C2=O,Compound13606
[Cl]C=1/C=C(/[Cl])C=C2C=1OC=CC2=O,Compound13616
O=C2OC=1/C=C(/O)C=CC=1/C=C2/C(=O)O,Compound13627
O=C1C=COC=2C=CC(C)=CC1=2,Compound13638
[Br]C=1/C=C(/[Cl])C=C2C=1OC(=O)C(=C2C)C3=CC([Cl])=CC=C3,Compound13788
[Br]/C2=C/C=1C(=C(C(=O)OC=1C=C2)C3=CC([Cl])=CC=C3)C=4C=CC=CC=4[Cl],Compound13831
[Br]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=CC([Cl])=CC=C3,Compound13841
[Cl]C=1C=C2C(=CC=1C)OC(=O)C(=C2C)C3=CC([Cl])=CC=C3,Compound13863
[Cl]/C1=C/C2=C(C=C1)OC(=O)C(=C2C)C3=CC([Cl])=CC=C3,Compound13873
